time,leaf1 input packet rate,leaf1 output packet rate,leaf2 input packet rate,leaf2 output packet rate,leaf3 input packet rate,leaf3 output packet rate,leaf4 input packet rate,leaf4 output packet rate,leaf5 input packet rate,leaf5 output packet rate,leaf6 input packet rate,leaf6 output packet rate,leaf7 input packet rate,leaf7 output packet rate,leaf8 input packet rate,leaf8 output packet rate,spine1 input packet rate,spine1 output packet rate,spine2 input packet rate,spine2 output packet rate,spine3 input packet rate,spine3 output packet rate,spine4 input packet rate,spine4 output packet rate
1501867427934000000,,,833799,1310537,,,,,,,,,,,,,,,,,,,,
1501867427937000000,,,764618,835869,,,,,,,,,,,,,,,,,,,,
1501867427940000000,,,1057965,1289869,,,,,,,,,,,,,,,,,,,,
1501867427943000000,,,869391,919370,,,,,,,,,,,,,,,,,,,,
1501867427945000000,,,613774,536967,,,,,,,,,,,,,,,,,,,,
1501867427948000000,,,996413,1188720,,,,,,,,,,,,,,,,,,,,
1501867427951000000,,,0,0,,,,,,,,,,,,,,,,,,,,
1501867427954000000,,,0,0,,,,,,,,,,,,,,,,,,,,
1501867427958000000,,,0,0,,,,,,,,,,,,,,,,,,,,
1501867427960000000,,,0,0,,,,,,,,,,,,,,,,,,,,
1501867427963000000,,,0,0,,,,,,,,,,,,,,,,,,,,
1501867427965000000,,,0,0,,,,,,,,,,,,,,,,,,,,
1501867427967000000,,,0,0,,,,,,,,,,,,,,,,,,,,
1501867427970000000,,,0,0,,,,,,,,,,,,,,,,,,,,
1501867427972000000,,,0,0,,,,,,,,,,,,,,,,,,,,
1501867427975000000,,,0,0,,,,,,,,,,,,,,,,,,,,
1501867427977000000,,,8367820,8170152,,,,,,,,,,,,,,,,,,,,
1501867427979000000,,,0,0,,,,,,,,,,,,,,,,,,,,
1501867429037000000,,,,,,,,,,,,,,,0,0,,,,,,,,
1501867429040000000,,,,,,,,,,,,,,,7,5,,,,,,,,
1501867429042000000,,,,,,,,,,,,,,,0,0,,,,,,,,
1501867429044000000,,,,,,,,,,,,,,,0,0,,,,,,,,
1501867429047000000,,,,,,,,,,,,,,,0,0,,,,,,,,
1501867429049000000,,,,,,,,,,,,,,,0,0,,,,,,,,
1501867429051000000,,,,,,,,,,,,,,,1100288,1130447,,,,,,,,
1501867429053000000,,,,,,,,,,,,,,,1758297,1122808,,,,,,,,
1501867429056000000,,,,,,,,,,,,,,,1658622,984934,,,,,,,,
1501867429062000000,,,,,,,,,,,,,,,1528006,663811,,,,,,,,
1501867429068000000,,,,,,,,,,,,,,,871453,562463,,,,,,,,
1501867429071000000,,,,,,,,,,,,,,,516730,706500,,,,,,,,
1501867429073000000,,,,,,,,,,,,,,,828146,1201521,,,,,,,,
1501867429075000000,,,,,,,,,,,,,,,867901,1185101,,,,,,,,
1501867429077000000,,,,,,,,,,,,,,,720797,837548,,,,,,,,
1501867429080000000,,,,,,,,,,,,,,,1201386,578222,,,,,,,,
1501867429082000000,,,,,,,,,,,,,,,441391,982909,,,,,,,,
1501867429084000000,,,,,,,,,,,,,,,1012088,722172,,,,,,,,
1501867429087000000,,,,,,,,,,,,,,,1079683,1513807,,,,,,,,
1501867429089000000,,,,,,,,,,,,,,,669586,1026807,,,,,,,,
1501867429091000000,,,,,,,,,,,,,,,790451,603843,,,,,,,,
1501867429094000000,,,,,,,,,,,,,,,738967,444392,,,,,,,,
1501867429096000000,,,,,,,,,,,,,,,0,0,,,,,,,,
1501867429099000000,,,,,,,,,,,,,,,0,0,,,,,,,,
1501867429101000000,,,,,,,,,,,,,,,0,0,,,,,,,,
1501867429103000000,,,,,,,,,,,,,,,0,0,,,,,,,,
1501867429106000000,,,,,,,,,,,,,,,0,0,,,,,,,,
1501867429108000000,,,,,,,,,,,,,,,0,0,,,,,,,,
1501867429110000000,,,,,,,,,,,,,,,343,2765,,,,,,,,
1501867429113000000,,,,,,,,,,,,,,,0,0,,,,,,,,
1501867429115000000,,,,,,,,,,,,,,,0,0,,,,,,,,
1501867429117000000,,,,,,,,,,,,,,,0,0,,,,,,,,
1501867429120000000,,,,,,,,,,,,,,,6501532,8128197,,,,,,,,
1501867429122000000,,,,,,,,,,,,,,,7765211,7654102,,,,,,,,
1501867429231000000,,,,,,,,,,,,,,,,,,,0,0,,,,
1501867429234000000,,,,,,,,,,,,,,,,,,,7,5,,,,
1501867429236000000,,,,,,,,,,,,,,,,,,,1048532,612138,,,,
1501867429239000000,,,,,,,,,,,,,,,,,,,737405,288348,,,,
1501867429242000000,,,,,,,,,,,,,,,,,,,731844,1388955,,,,
1501867429244000000,,,,,,,,,,,,,,,,,,,1562093,623878,,,,
1501867429247000000,,,,,,,,,,,,,,,,,,,943091,748464,,,,
1501867429249000000,,,,,,,,,,,,,,,,,,,1299337,1065886,,,,
1501867429252000000,,,,,,,,,,,,,,,,,,,846094,1115734,,,,
1501867429255000000,,,,,,,,,,,,,,,,,,,1332561,970025,,,,
1501867429257000000,,,,,,,,,,,,,,,,,,,1,936738,,,,
1501867429260000000,,,,,,,,,,,,,,,,,,,1,1084306,,,,
1501867429262000000,,,,,,,,,,,,,,,,,,,1,868803,,,,
1501867429265000000,,,,,,,,,,,,,,,,,,,1,825041,,,,
1501867429267000000,,,,,,,,,,,,,,,,,,,678140,1084819,,,,
1501867429269000000,,,,,,,,,,,,,,,,,,,1018301,1371566,,,,
1501867429272000000,,,,,,,,,,,,,,,,,,,875681,812044,,,,
1501867429274000000,,,,,,,,,,,,,,,,,,,932711,944600,,,,
1501867429276000000,,,,,,,,,,,,,,,,,,,805033,535128,,,,
1501867429278000000,,,,,,,,,,,,,,,,,,,769310,782474,,,,
1501867429281000000,,,,,,,,,,,,,,,,,,,1131421,704255,,,,
1501867429283000000,,,,,,,,,,,,,,,,,,,721657,707375,,,,
1501867429285000000,,,,,,,,,,,,,,,,,,,1261318,525242,,,,
1501867429288000000,,,,,,,,,,,,,,,,,,,777620,858413,,,,
1501867429290000000,,,,,,,,,,,,,,,,,,,1282020,637612,,,,
1501867429292000000,,,,,,,,,,,,,,,,,,,1059593,667383,,,,
1501867429294000000,,,,,,,,,,,,,,,,,,,890376,1168322,,,,
1501867429297000000,,,,,,,,,,,,,,,,,,,770498,796586,,,,
1501867429299000000,,,,,,,,,,,,,,,,,,,617298,592948,,,,
1501867429301000000,,,,,,,,,,,,,,,,,,,990617,943860,,,,
1501867429304000000,,,,,,,,,,,,,,,,,,,562826,872357,,,,
1501867429306000000,,,,,,,,,,,,,,,,,,,705757,515903,,,,
1501867429308000000,,,,,,,,,,,,,,,,,,,1204761,830108,,,,
1501867429311000000,,,,,,,,,,,,,,,,,,,1184483,868078,,,,
1501867429348000000,,,,,,,0,0,,,,,,,,,,,,,,,,
1501867429351000000,,,,,,,7,6,,,,,,,,,,,,,,,,
1501867429353000000,,,,,,,0,0,,,,,,,,,,,,,,,,
1501867429355000000,,,,,,,4347038,6603777,,,,,,,,,,,,,,,,
1501867429358000000,,,,,,,0,0,,,,,,,,,,,,,,,,
1501867429360000000,,,,,,,0,0,,,,,,,,,,,,,,,,
1501867429362000000,,,,,,,939578,763186,,,,,,,,,,,,,,,,
1501867429365000000,,,,,,,696166,924812,,,,,,,,,,,,,,,,
1501867429367000000,,,,,,,620237,1011571,,,,,,,,,,,,,,,,
1501867429369000000,,,,,,,819313,754456,,,,,,,,,,,,,,,,
1501867429372000000,,,,,,,1085132,679601,,,,,,,,,,,,,,,,
1501867429374000000,,,,,,,1374609,1017383,,,,,,,,,,,,,,,,
1501867429376000000,,,,,,,813216,878514,,,,,,,,,,,,,,,,
1501867429379000000,,,,,,,944741,931235,,,,,,,,,,,,,,,,
1501867429381000000,,,,,,,1271099,554134,,,,,,,,,,,,,,,,
1501867429383000000,,,,,,,585140,797972,,,,,,,,,,,,,,,,
1501867429386000000,,,,,,,1191946,1122554,,,,,,,,,,,,,,,,
1501867429388000000,,,,,,,835265,675246,,,,,,,,,,,,,,,,
1501867429390000000,,,,,,,0,0,,,,,,,,,,,,,,,,
1501867429393000000,,,,,,,1353291,908850,,,,,,,,,,,,,,,,
1501867429395000000,,,,,,,1077630,1083355,,,,,,,,,,,,,,,,
1501867429397000000,,,,,,,510985,592018,,,,,,,,,,,,,,,,
1501867429400000000,,,,,,,0,0,,,,,,,,,,,,,,,,
1501867429404000000,,,,,,,0,0,,,,,,,,,,,,,,,,
1501867429407000000,0,0,,,,,0,0,,,,,,,,,,,,,,,,
1501867429409000000,10,16,,,,,0,0,,,,,,,,,,,,,,,,
1501867429411000000,3996350,3021964,,,,,0,0,,,,,,,,,,,,,,,,
1501867429413000000,,,,,,,0,0,,,,,,,,,,,,,,,,
1501867429414000000,3469197,3951068,,,,,,,,,,,,,,,,,,,,,,
1501867429416000000,0,0,,,,,1,1404,,,,,,,,,,,,,,,,
1501867429418000000,0,0,,,,,1,1,,,,,,,,,,,,,,,,
1501867429420000000,,,,,,,0,0,,,,,,,,,,,,,,,,
1501867429422000000,648082,1074074,,,,,,,,,,,,,,,,,,,,,,
1501867429423000000,,,,,,,0,0,,,,,,,,,,,,,,,,
1501867429424000000,600786,986138,,,,,,,,,,,,,,,,,,,,,,
1501867429425000000,,,,,,,8348009,7513726,,,,,,,,,,,,,,,,
1501867429426000000,1251584,859621,,,,,,,,,,,,,,,,,,,,,,
1501867429427000000,,,,,,,0,0,,,,,,,,,,,,,,,,
1501867429429000000,956907,1125023,,,,,,,,,,,,,,,,,,,,,,
1501867429431000000,613013,1047880,,,,,,,,,,,,,,,,,,,,,,
1501867429436000000,287283,736667,,,,,,,,,,,,,,,,,,,,,,
1501867429439000000,1386855,730086,,,,,,,,,,,,,,,,,,,,,,
1501867429441000000,626835,1560552,,,,,,,,,,,,,,,,,,,,,,
1501867429444000000,943473,1177728,,,,,,,,,,,,,,,,,,,,,,
1501867429446000000,1058724,965959,,,,,,,,,,,,,,,,,,,,,,
1501867429449000000,1241429,936946,,,,,,,,,,,,,,,,,,,,,,
1501867429451000000,1360665,765833,,,,,,,,,,,,,,,,,,,,,,
1501867429454000000,785399,1053684,,,,,,,,,,,,,,,,,,,,,,
1501867429457000000,809296,948052,,,,,,,,,,,,,,,,,,,,,,
1501867429459000000,1397558,1006802,,,,,,,,,,,,,,,,,,,,,,
1501867429461000000,1061214,881888,,,,,,,,,,,,,,,,,,,,,,
1501867429464000000,0,0,,,,,,,,,,,,,,,,,,,,,,
1501867429466000000,0,0,,,,,,,,,,,,,,,,,,,,,,
1501867429468000000,0,0,,,,,,,,,,,,,,,,,,,,,,
1501867429471000000,0,0,,,,,,,,,,,,,,,,,,,,,,
1501867429473000000,0,0,,,,,,,,,,,,,,,,,,,,,,
1501867429475000000,0,0,,,,,,,,,,,,,,,,,,,,,,
1501867429478000000,0,0,,,,,,,,,,,,,,,,,,,,,,
1501867429480000000,0,0,,,,,,,,,,,,,,,,,,,,,,
1501867429482000000,0,0,,,,,,,,,,,,,,,,,,,,,,
1501867429485000000,0,0,,,,,,,,,,,,,,,,,,,,,,
1501867429487000000,8391616,8055561,,,,,,,,,,,,,,,,,,,,,,
1501867429490000000,0,0,,,,,,,,,,,,,,,,,,,,,,
1501867430228000000,,,,,,,,,,,,,,,,,,,,,0,0,,
1501867430230000000,,,,,,,,,,,,,,,,,,,,,7,5,,
1501867430233000000,,,,,,,,,,,,,,,,,,,,,1179855,942150,,
1501867430235000000,,,,,,,,,,,,,,,,,,,,,965076,1061541,,
1501867430237000000,,,,,,,,,,,,,,,,,,,,,936864,1240322,,
1501867430240000000,,,,,,,,,,,,,,,,,,,,,765207,1364058,,
1501867430242000000,,,,,,,,,,,,,,,,,,,,,970219,973206,,
1501867430244000000,,,,,,,,,,,,,,,,,,,,,1439892,1152352,,
1501867430247000000,,,,,,,,,,,,,,,,,,,,,1313371,830502,,
1501867430249000000,,,,,,,,,,,,,,,,,,,,,833512,765548,,
1501867430251000000,,,,,,,,,,,,,,,,,,,,,1,890484,,
1501867430254000000,,,,,,,,,,,,,,,,,,,,,1,1067705,,
1501867430256000000,,,,,,,,,,,,,,,,,,,,,1,917024,,
1501867430258000000,,,,,,,,,,,,,,,,,,,,,1,1074334,,
1501867430260000000,,,,,,,,,,,,,,,,,,,,,550424,1272288,,
1501867430263000000,,,,,,,,,,,,,,,,,,,,,794573,587555,,
1501867430265000000,,,,,,,,,,,,,,,,,,,,,1124734,1195092,,
1501867430267000000,,,,,,,,,,,,,,,,,,,,,684379,836005,,
1501867430270000000,,,,,,,,,,,,,,,,,,,,,1307017,845149,,
1501867430272000000,,,,,,,,,,,,,,,,,,,,,1243445,711050,,
1501867430274000000,,,,,,,,,,,,,,,,,,,,,1223704,791967,,
1501867430277000000,,,,,,,,,,,,,,,,,,,,,1185181,462985,,
1501867430279000000,,,,,,,,,,,,,,,,,,,,,1152851,681083,,
1501867430281000000,,,,,,,,,,,,,,,,,,,,,926319,650516,,
1501867430283000000,,,,,,,,,,,,,,,,,,,,,829733,781167,,
1501867430286000000,,,,,,,,,,,,,,,,,,,,,1126469,823759,,
1501867430288000000,,,,,,,,,,,,,,,,,,,,,782699,653529,,
1501867430291000000,,,,,,,,,,,,,,,,,,,,,775248,582499,,
1501867430293000000,,,,,,,,,,,,,,,,,,,,,1230600,654979,,
1501867430295000000,,,,,,,,,,,,,,,,,,,,,1264250,557480,,
1501867430298000000,,,,,,,,,,,,,,,,,,,,,839126,713835,,
1501867430300000000,,,,,,,,,,,,,,,,,,,,,577121,1200797,,
1501867430302000000,,,,,,,,,,,,,,,,,,,,,981712,440569,,
1501867430304000000,,,,,,,,,,,,,,,,,,,,,730308,1012127,,
1501867430335000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867430337000000,,,,,,,,,7,5,,,,,,,,,,,,,,
1501867430340000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867430342000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867430344000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867430347000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867430349000000,,,,,,,,,1939830,997640,,,,,,,,,,,,,,
1501867430352000000,,,,,,,,,1402065,1186201,,,,,,,,,,,,,,
1501867430354000000,,,,,,,,,1301934,756571,,,,,,,,,,,,,,
1501867430357000000,,,,,,,,,1371384,958604,,,,,,,,,,,,,,
1501867430359000000,,,,,,,,,533475,802467,,,,,,,,,,,,,,
1501867430362000000,,,,,,,,,780621,766021,,,,,,,,,,,,,,
1501867430364000000,,,,,,,,,706209,1131522,,,,,,,,,,,,,,
1501867430367000000,,,,,,,,,705785,721645,,,,,,,,,,,,,,
1501867430369000000,,,,,,,,,839377,1304393,,,,,,,,,,,,,,
1501867430372000000,,,,,,,,,707893,1243032,,,,,,,,,,,,,,
1501867430374000000,,,,,,,,,792161,1225400,,,,,,,,,,,,,,
1501867430376000000,,,,,,,,,464530,1179581,,,,,,,,,,,,,,
1501867430379000000,,,,,,,,,1027922,764374,,,,,,,,,,,,,,
1501867430381000000,,,,,,,,,903966,365540,,,,,,,,,,,,,,
1501867430383000000,,,,,,,,,465661,619381,,,,,,,,,,,,,,
1501867430385000000,,,,,,,,,456219,1030320,,,,,,,,,,,,,,
1501867430388000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867430390000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867430392000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867430395000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867430397000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867430399000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867430402000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867430404000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867430406000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867430409000000,,,,,,,,,0,0,,,,,,,,,,,,,,
1501867430411000000,,,,,,,,,7378726,7444303,,,,,,,,,,,,,,
1501867430413000000,,,,,,,,,7673142,6955238,,,,,,,,,,,,,,
1501867430526000000,,,,,,,,,,,,,,,,,0,0,,,,,,
1501867430529000000,,,,,,,,,,,,,,,,,8,6,,,,,,
1501867430531000000,,,,,,,,,,,,,,,,,1073706,647670,,,,,,
1501867430533000000,,,,,,,,,,,,,,,,,988245,600855,,,,,,
1501867430536000000,,,,,,,,,,,,,,,,,860313,1251920,,,,,,
1501867430538000000,,,,,,,,,,,,,,,,,1125576,957044,,,,,,
1501867430540000000,,,,,,,,,,,,,,,,,680086,861795,,,,,,
1501867430543000000,,,,,,,,,,,,,,,,,874485,1072290,,,,,,
1501867430545000000,,,,,,,,,,,,,,,,,1169208,1078896,,,,,,
1501867430547000000,,,,,,,,,,,,,,,,,394861,1498611,,,,,,
1501867430550000000,,,,,,,,,,,,,,,,,7500697,693228,,,,,,
1501867430552000000,,,,,,,,,,,,,,,,,7112256,588664,,,,,,
1501867430555000000,,,,,,,,,,,,,,,,,1,1282552,,,,,,
1501867430557000000,,,,,,,,,,,,,,,,,1,1062319,,,,,,
1501867430560000000,,,,,,,,,,,,,,,,,761920,940504,,,,,,
1501867430563000000,,,,,,,,,,,,,,,,,923681,699472,,,,,,
1501867430565000000,,,,,,,,,,,,,,,,,1007375,622169,,,,,,
1501867430568000000,,,,,,,,,,,,,,,,,758030,814557,,,,,,
1501867430570000000,,,,,,,,,,,,,,,,,998087,1940085,,,,,,
1501867430573000000,,,,,,,,,,,,,,,,,1186415,1401230,,,,,,
1501867430575000000,,,,,,,,,,,,,,,,,755959,1301583,,,,,,
1501867430578000000,,,,,,,,,,,,,,,,,957776,1370461,,,,,,
1501867430580000000,,,,,,,,,,,,,,,,,609014,1400068,,,,,,
1501867430583000000,,,,,,,,,,,,,,,,,789425,923639,,,,,,
1501867430585000000,,,,,,,,,,,,,,,,,933644,1524825,,,,,,
1501867430588000000,,,,,,,,,,,,,,,,,750607,941271,,,,,,
1501867430590000000,,,,,,,,,,,,,,,,,1030738,2191809,,,,,,
1501867430593000000,,,,,,,,,,,,,,,,,974609,2495941,,,,,,
1501867430596000000,,,,,,,,,,,,,,,,,1008757,2243046,,,,,,
1501867430598000000,,,,,,,,,,,,,,,,,771808,1452006,,,,,,
1501867430601000000,,,,,,,,,,,,,,,,,1134143,1103244,,,,,,
1501867430603000000,,,,,,,,,,,,,,,,,1123095,1760932,,,,,,
1501867430606000000,,,,,,,,,,,,,,,,,981819,1650144,,,,,,
1501867430608000000,,,,,,,,,,,,,,,,,666354,1530096,,,,,,
1501867430700000000,,,,,0,0,,,,,,,,,,,,,,,,,,
1501867430702000000,,,,,7,6,,,,,,,,,,,,,,,,,,
1501867430705000000,,,,,3460181,4264086,,,,,,,,,,,,,,,,,,
1501867430707000000,,,,,2847160,3071202,,,,,,,,,,,,,,,,,,
1501867430709000000,,,,,0,0,,,,,,,,,,,,,,,,,,
1501867430712000000,,,,,0,0,,,,,,,,,,,,,,,,,,
1501867430714000000,,,,,693961,7499182,,,,,,,,,,,,,,,,,,
1501867430716000000,,,,,590757,7113982,,,,,,,,,,,,,,,,,,
1501867430719000000,,,,,1281355,1,,,,,,,,,,,,,,,,,,
1501867430721000000,,,,,1064380,1,,,,,,,,,,,,,,,,,,
1501867430723000000,,,,,933838,1,,,,,,,,,,,,,,,,,,
1501867430726000000,,,,,1082902,1,,,,,,,,,,,,,,,,,,
1501867430728000000,,,,,868264,1,,,,,,,,,,,,,,,,,,
1501867430731000000,,,,,824051,1,,,,,,,,,,,,,,,,,,
1501867430733000000,,,,,888224,1,,,,,,,,,,,,,,,,,,
1501867430736000000,,,,,1064354,1,,,,,,,,,,,,,,,,,,
1501867430738000000,,,,,919303,1,,,,,,,,,,,,,,,,,,
1501867430740000000,,,,,1075626,1,,,,,,,,,,,,,,,,,,
1501867430743000000,,,,,1038876,1,,,,,,,,,,,,,,,,,,
1501867430745000000,,,,,1075041,1,,,,,,,,,,,,,,,,,,
1501867430747000000,,,,,1017505,1,,,,,,,,,,,,,,,,,,
1501867430750000000,,,,,1130613,1,,,,,,,,,,,,,,,,,,
1501867430752000000,,,,,0,0,,,,,,,,,,,,,,,,,,
1501867430755000000,,,,,0,0,,,,,,,,,,,,,,,,,,
1501867430757000000,,,,,0,0,,,,,,,,,,,,,,,,,,
1501867430759000000,,,,,0,0,,,,,,,,,,,,,,,,,,
1501867430762000000,,,,,0,0,,,,,,,,,,,,,,,,,,
1501867430764000000,,,,,0,0,,,,,,,,,,,,,,,,,,
1501867430767000000,,,,,0,0,,,,,,,,,,,,,,,,,,
1501867430770000000,,,,,0,0,,,,,,,,,,,,,,,,,,
1501867430772000000,,,,,0,0,,,,,,,,,,,,,,,,,,
1501867430774000000,,,,,0,0,,,,,,,,,,,,,,,,,,
1501867430777000000,,,,,8305841,8212601,,,,,,,,,,,,,,,,,,
1501867430779000000,,,,,0,0,,,,,,,,,,,,,,,,,,
1501867431939000000,,,,,,,,,,,,,0,0,,,,,,,,,,
1501867431942000000,,,,,,,,,,,,,7,5,,,,,,,,,,
1501867431944000000,,,,,,,,,,,,,0,0,,,,,,,,,,
1501867431946000000,,,,,,,,,,,,,0,0,,,,,,,,,,
1501867431948000000,,,,,,,,,,,,,0,0,,,,,,,,,,
1501867431950000000,,,,,,,,,,,,,,,,,,,,,,,0,0
1501867431951000000,,,,,,,,,,,,,0,0,,,,,,,,,,
1501867431953000000,,,,,,,,,,,,,2188181,1033309,,,,,,,,,8,6
1501867431955000000,,,,,,,,,,,,,2496716,975573,,,,,,,,,1056976,785521
1501867431957000000,,,,,,,,,,,,,,,,,,,,,,,951770,811788
1501867431958000000,,,,,,,,,,,,,2243182,1005177,,,,,,,,,,
1501867431960000000,,,,,,,,,,,,,1453750,774108,,,,,,,,,1005124,1395669
1501867431962000000,,,,,,,,,,,,,,,,,,,,,,,879297,1061477
1501867431963000000,,,,,,,,,,,,,1169937,892023,,,,,,,,,,
1501867431965000000,,,,,,,,,,,,,799483,772305,,,,,,,,,1284525,1051609
1501867431967000000,,,,,,,,,,,,,596666,615349,,,,,,,,,,
1501867431968000000,,,,,,,,,,,,,,,,,,,,,,,925074,873233
1501867431970000000,,,,,,,,,,,,,941207,986168,,,,,,,,,541146,613071
1501867431972000000,,,,,,,,,,,,,,,,,,,,,,,1187154,996918
1501867431973000000,,,,,,,,,,,,,654107,783853,,,,,,,,,,
1501867431975000000,,,,,,,,,,,,,582627,772143,,,,,,,,,1,1038797
1501867431977000000,,,,,,,,,,,,,,,,,,,,,,,1,1075567
1501867431978000000,,,,,,,,,,,,,654309,1230703,,,,,,,,,,
1501867431979000000,,,,,,,,,,,,,,,,,,,,,,,1,1012582
1501867431981000000,,,,,,,,,,,,,557384,1267445,,,,,,,,,,
1501867431982000000,,,,,,,,,,,,,,,,,,,,,,,1,1132584
1501867431983000000,,,,,,,,,,,,,351448,1193195,,,,,,,,,,
1501867431984000000,,,,,,,,,,,,,,,,,,,,,,,0,0
1501867431986000000,,,,,,,,,,,,,470945,1239708,,,,,,,,,910341,1358059
1501867431989000000,,,,,,,,,,,,,,,,,,,,,,,1087566,1080735
1501867431991000000,,,,,,,,,,,,,,,,,,,,,,,589070,504379
1501867431993000000,,,,,,,,,,,,,,,,,,,,,,,758595,1028668
1501867431995000000,,,,,,,,,,,,,494346,774844,,,,,,,,,365437,905156
1501867431998000000,,,,,,,,,,,,,863178,1063724,,,,,,,,,617714,465284
1501867432000000000,,,,,,,,,,,,,,,,,,,,,,,1033885,456203
1501867432001000000,,,,,,,,,,,,,0,0,,,,,,,,,,
1501867432002000000,,,,,,,,,,,,,,,,,,,,,,,1080230,380043
1501867432004000000,,,,,,,,,,,,,0,0,,,,,,,,,,
1501867432005000000,,,,,,,,,,,,,,,,,,,,,,,1026677,700945
1501867432006000000,,,,,,,,,,,,,0,0,,,,,,,,,,
1501867432007000000,,,,,,,,,,,,,,,,,,,,,,,1295213,457985
1501867432009000000,,,,,,,,,,,,,0,0,,,,,,,,,760911,564547
1501867432012000000,,,,,,,,,,,,,0,0,,,,,,,,,1193327,351777
1501867432014000000,,,,,,,,,,,,,,,,,,,,,,,1240846,471073
1501867432015000000,,,,,,,,,,,,,0,0,,,,,,,,,,
1501867432016000000,,,,,,,,,,,,,,,,,,,,,,,775025,494811
1501867432019000000,,,,,,,,,,,,,,,,,,,,,,,1063991,863227
1501867432021000000,,,,,,,,,,,,,0,0,,,,,,,,,1500347,1081153
1501867432023000000,,,,,,,,,,,,,0,0,,,,,,,,,1030509,665288
1501867432026000000,,,,,,,,,,,,,0,0,,,,,,,,,603583,792071
1501867432028000000,,,,,,,,,,,,,0,0,,,,,,,,,446208,740612
1501867432031000000,,,,,,,,,,,,,7900782,8197556,,,,,,,,,,
1501867432033000000,,,,,,,,,,,,,7478778,8319232,,,,,,,,,,
1501867432160000000,,,,,,,,,,,0,0,,,,,,,,,,,,
1501867432162000000,,,,,,,,,,,7,6,,,,,,,,,,,,
1501867432165000000,,,,,,,,,,,0,0,,,,,,,,,,,,
1501867432167000000,,,,,,,,,,,0,0,,,,,,,,,,,,
1501867432170000000,,,,,,,,,,,0,0,,,,,,,,,,,,
1501867432172000000,,,,,,,,,,,0,0,,,,,,,,,,,,
1501867432175000000,,,,,,,,,,,1405738,611061,,,,,,,,,,,,
1501867432177000000,,,,,,,,,,,922307,788111,,,,,,,,,,,,
1501867432180000000,,,,,,,,,,,1518205,936831,,,,,,,,,,,,
1501867432182000000,,,,,,,,,,,946121,746841,,,,,,,,,,,,
1501867432184000000,,,,,,,,,,,523093,1264053,,,,,,,,,,,,
1501867432187000000,,,,,,,,,,,853351,773419,,,,,,,,,,,,
1501867432189000000,,,,,,,,,,,640462,1284198,,,,,,,,,,,,
1501867432191000000,,,,,,,,,,,665436,1065396,,,,,,,,,,,,
1501867432194000000,,,,,,,,,,,681058,1150201,,,,,,,,,,,,
1501867432196000000,,,,,,,,,,,650108,927321,,,,,,,,,,,,
1501867432198000000,,,,,,,,,,,783477,830050,,,,,,,,,,,,
1501867432201000000,,,,,,,,,,,823886,1123911,,,,,,,,,,,,
1501867432203000000,,,,,,,,,,,380261,1080769,,,,,,,,,,,,
1501867432205000000,,,,,,,,,,,699621,1026370,,,,,,,,,,,,
1501867432208000000,,,,,,,,,,,458360,1292738,,,,,,,,,,,,
1501867432211000000,,,,,,,,,,,565544,761511,,,,,,,,,,,,
1501867432213000000,,,,,,,,,,,0,0,,,,,,,,,,,,
1501867432216000000,,,,,,,,,,,0,0,,,,,,,,,,,,
1501867432218000000,,,,,,,,,,,0,0,,,,,,,,,,,,
1501867432221000000,,,,,,,,,,,0,0,,,,,,,,,,,,
1501867432223000000,,,,,,,,,,,0,0,,,,,,,,,,,,
1501867432226000000,,,,,,,,,,,0,0,,,,,,,,,,,,
1501867432228000000,,,,,,,,,,,0,0,,,,,,,,,,,,
1501867432230000000,,,,,,,,,,,0,0,,,,,,,,,,,,
1501867432233000000,,,,,,,,,,,0,0,,,,,,,,,,,,
1501867432235000000,,,,,,,,,,,0,0,,,,,,,,,,,,
1501867432238000000,,,,,,,,,,,7905540,6373297,,,,,,,,,,,,
1501867432241000000,,,,,,,,,,,7757035,6144671,,,,,,,,,,,,
1501867432359000000,,,0,0,,,,,,,,,,,,,,,,,,,,
1501867432361000000,,,0,0,,,,,,,,,,,,,,,,,,,,
1501867432363000000,,,7,5,,,,,,,,,,,,,,,,,,,,
1501867432366000000,,,3817931,4103891,,,,,,,,,,,,,,,,,,,,
1501867432368000000,,,3865360,3370469,,,,,,,,,,,,,,,,,,,,
1501867432370000000,,,0,0,,,,,,,,,,,,,,,,,,,,
1501867432373000000,,,0,0,,,,,,,,,,,,,,,,,,,,
1501867432375000000,,,863298,681083,,,,,,,,,,,,,,,,,,,,
1501867432377000000,,,1064629,875607,,,,,,,,,,,,,,,,,,,,
